xmlns,id,name,market,alias,team__full__name,founded,reference,venue__name,venue__capacity,venue__city,venue__state,venue__state__name,venue__country,hierarchy__|,hierarchy__|__id,hierarchy__|__name,hierarchy__|__alias,coaches__coach__id,coaches__coach__full_name,coaches__coach__first_name,coaches__coach__last_name,coaches__coach__position,coaches__coach__experience,coaches__coach__reference,players__player__id,players__player__status,players__player__full_name,players__player__first_name,players__player__last_name,players__player__abbr_name,players__player__height,players__player__weight,players__player__position,players__player__primary_position,players__player__jersey_number,players__player__experience,players__player__college,players__player__birth_place,players__player__birth_state,players__player__birth_state_code,players__player__birth_country,players__player__birth_country_code,players__player__birthdate,players__player__age,players__player__draft__year
,,,,,,,,,,,,,,conference,7fe7e212-de01-4f8f-a31d-b9f0a95731e3,WESTERN CONFERENCE,WESTERN,,,,,,,,0afbe608-940a-4d5d-a1f7-468718c67d91,ACT,LeBron James,LeBron,James,L.James,80,250,F-G,SF,6,15,St. Vincent-St. Mary HS (OH),"Akron, OH, USA",Ohio,OH,USA,USA,30/12/1984,33,2003
,,,,,,,,,,,,,,division,f074cb3e-90cf-42e1-8067-cdbcd99ec230,Pacific,PACIFIC,,,,,,,,34ff5b55-42ef-40c0-a2c4-9c28b5476a03,ACT,JaVale McGee,JaVale,McGee,J.McGee,84,270,C,C,7,10,Nevada,"Flint, MI, USA",Michigan,MI,USA,USA,19/01/1988,30,2008
,,,,,,,,,,,,,,,,,,,,,,,,,3cd2d1c1-d575-45fd-b069-3f0adf57796d,ACT,Tyson Chandler,Tyson,Chandler,T.Chandler,85,240,C,C,5,17,Dominquez H.S,"Hanford, CA, USA",California,CA,USA,USA,02/10/1982,36,2001
,,,,,,,,,,,,,,,,,,,,,,,,,42fa4c2c-6520-4d04-a753-cfe4a5c5e2e1,ACT,Reggie Bullock,Reggie,Bullock,R.Bullock,79,205,F,SF,35,5,North Carolina,"Kinston, NC, USA",North Carolina,NC,USA,USA,16/03/1991,27,2013
,,,,,,,,,,,,,,,,,,,,,,,,,446bf9e1-c847-4b03-a840-67e074068945,ACT,Johnathan Williams,Johnathan,Williams,J.Williams,81,228,F,PF,19,0,Gonzaga,"Memphis, TN, USA",Tennessee,TN,USA,USA,22/05/1995,23,2018
,,,,,,,,,,,,,,,,,,,,,,,,,4fae86e2-4f99-4247-af85-d917b4389d31,ACT,Kyle Kuzma,Kyle,Kuzma,K.Kuzma,81,220,F,SF,0,1,Utah,"Flint, MI, USA",Michigan,MI,USA,USA,24/07/1995,23,2017
,,,,,,,,,,,,,,,,,,,,,,,,,7c636961-816a-4b44-8991-671df9d91d9c,ACT,Mike Muscala,Mike,Muscala,M.Muscala,83,240,F-C,PF,31,5,Bucknell,"Roseville, MN, USA",Minnesota,MN,USA,USA,01/07/1991,27,2013
,,,,,,,,,,,,,,,,,,,,,,,,,8936c15e-f9d5-4b9a-80b9-8f6b7dcf7a17,ACT,Alex Caruso,Alex,Caruso,A.Caruso,77,186,G,PG,4,1,Texas A&M,"College Station, TX, USA",Texas,TX,USA,USA,28/02/1994,24,2016
,,,,,,,,,,,,,,,,,,,,,,,,,977b67b1-4665-4f97-ba3b-7d7778efecdb,ACT,Rajon Rondo,Rajon,Rondo,R.Rondo,73,186,G,PG,9,12,Kentucky,"Louisville, KY, USA",Kentucky,KY,USA,USA,22/02/1986,22,2006
,,,,,,,,,,,,,,,,,,,,,,,,,b0b79700-15f3-4981-8d81-73534bbdd0ab,NWT,Talen Horton-Tucker,Talen,Horton-Tucker,T.Horton-Tucker,76,233,G,SG,,0,Iowa State,"Chicago, IL, USA",Illinois,IL,USA,USA,25/11/2000,17,2019
,,,,,,,,,,,,,,,,,,,,,,,,,cecc054e-b9ec-4c71-8bbb-5ee665a8c3a9,ACT,Kentavious Caldwell-Pope,Kentavious,Caldwell-Pope,K.Caldwell-Pope,77,205,G,SG,1,5,Georgia,"Thomaston, GA, USA",Georgia,GA,USA,USA,18/02/1993,25,2013
,,,,,,,,,,,,,,,,,,,,,,,,,ea8826b8-1f76-4eab-b61e-ffcb176880f3,ACT,Anthony Davis,Anthony,Davis,A.Davis,82,253,F-C,PF,23,6,Kentucky,"Chicago, IL, USA",Illinois,IL,USA,USA,11/03/1993,25,2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://feed.elasticstats.com/schema/basketball/team-v2.0.xsd,583eca88-fb46-11e1-82cb-f4ce4684ea4c,Grizzlies,Memphis,MEM,Memphis Grizzlies,1995,1610612763,FedExForum,18119,Memphis,TN,Tennessee,USA,league,4353138d-4c22-4396-95d8-5f587d2df25c,NBA,NBA,16c28dd4-8258-4a81-ba08-1338006fcad3,Taylor Jenkins,Taylor,Jenkins,Head Coach,0 seasons,,05dea31d-f1ff-491b-9f17-8be88b26f413,ACT,Justin Holiday,Justin,Holiday,J.Holiday,78,181,G,SG,7,5,Washington,"Mission Hills, CA, USA",California,CA,USA,USA,05/04/1989,29,2011
,,,,,,,,,,,,,,conference,7fe7e212-de01-4f8f-a31d-b9f0a95731e3,WESTERN CONFERENCE,WESTERN,,,,,,,,1db0df17-b3d5-4ddb-98d0-8f86239347bf,ACT,Delon Wright,Delon,Wright,D.Wright,77,183,G,PG,2,3,Utah,"Los Angeles, CA, USA",California,CA,USA,USA,26/04/1992,26,2015
,,,,,,,,,,,,,,division,1d29f94c-9587-494b-a232-feb20a40eb4c,Southwest,SOUTHWEST,,,,,,,,2e49c27a-06c5-4c4a-87fd-69840b783947,ACT,Kyle Anderson,Kyle,Anderson,K.Anderson,81,230,F,SF,1,4,UCLA,"New York City, NY, USA",New York,NY,USA,USA,20/09/1993,25,2014
,,,,,,,,,,,,,,,,,,,,,,,,,3e492a6a-ed3c-499d-b3f5-ff68ca16f6fd,ACT,Jaren Jackson Jr.,Jaren,Jackson Jr.,J.Jackson,83,242,F,PF,13,0,Michigan State,"Plainfield, NJ, USA",New Jersey,NJ,USA,USA,15/09/1999,20,2018
,,,,,,,,,,,,,,,,,,,,,,,,,434e09b0-2da5-44f4-b406-b5a80852d71d,ACT,Chandler Parsons,Chandler,Parsons,C.Parsons,82,230,F,SF,25,7,Florida,"Casselberry, FL, USA",Florida,FL,USA,USA,25/10/1988,29,2011
,,,,,,,,,,,,,,,,,,,,,,,,,664f0884-717b-4f4a-a1a6-79f08acb41bd,ACT,Bruno Caboclo,Bruno,Caboclo,B.Caboclo,81,218,F,SF,5,4,,"Osasco,, BRA",,,Brazil,BRA,21/09/1995,23,2014
,,,,,,,,,,,,,,,,,,,,,,,,,72a6489b-ad35-4f06-8a4f-a68ea1052f7b,ACT,Dillon Brooks,Dillon,Brooks,D.Brooks,78,220,G-F,SG,24,1,Oregon,"Mississauga, ON, CAN",Ontario,ON,Canada,CAN,22/01/1996,22,2017
,,,,,,,,,,,,,,,,,,,,,,,,,732b1bd6-d99a-4971-bc2c-4de4842b4a9a,ACT,C.J. Miles,CJ,Miles,C.Miles,78,220,F-G,SF,6,13,Skyline HS (TX),"Dallas, TX, USA",Texas,TX,USA,USA,18/03/1987,31,2005
,,,,,,,,,,,,,,,,,,,,,,,,,79cd9581-3aaa-484c-a8b1-a349cdc5c34c,ACT,Jevon Carter,Jevon,Carter,J.Carter,74,196,G,PG,3,0,West Virginia,"Maywood, IL, USA",Illinois,IL,USA,USA,14/09/1995,23,2018
,,,,,,,,,,,,,,,,,,,,,,,,,7db3da2f-fc22-4d0f-99ce-417576b3495b,ACT,Julian Washburn,Julian,Washburn,J.Washburn,80,209,G-F,SF,4,0,Texas-El Paso,"Duncanville, TX, USA",Texas,TX,USA,USA,18/12/1991,26,2015
,,,,,,,,,,,,,,,,,,,,,,,,,9714d00f-c8a5-4def-bc17-40fb04cca793,ACT,Tyler Dorsey,Tyler,Dorsey,T.Dorsey,77,183,G,SG,22,1,Oregon,"Pasadena, CA, USA",California,CA,USA,USA,18/02/1996,22,2017
,,,,,,,,,,,,,,,,,,,,,,,,,9983bed6-e53c-4c65-a90a-51546a0e3352,NWT,Ja Morant,Ja,Morant,J.Morant,75,174,G,PG,,0,Murray State,"Dalzell, SC, USA",South Carolina,SC,USA,USA,10/08/1999,19,2019
,,,,,,,,,,,,,,,,,,,,,,,,,b23917d2-bb0d-49fa-a384-80d994561d0c,ACT,Avery Bradley,Avery,Bradley,A.Bradley,74,180,G,SG,0,8,Texas,"Tacoma, WA, USA",Washington,WA,USA,USA,26/11/1990,28,2010
,,,,,,,,,,,,,,,,,,,,,,,,,b6eee153-eac4-41e5-afcb-ab46cf7a8ba8,ACT,Joakim Noah,Joakim,Noah,J.Noah,83,230,C,C,55,11,Florida,"New York City, NY, USA",New York,NY,USA,USA,25/02/1985,33,2007
,,,,,,,,,,,,,,,,,,,,,,,,,ba1b12c1-ee81-47d2-9f02-56110ff2a318,ACT,Kyle Korver,Kyle,Korver,K.Korver,79,212,G-F,SG,,15,Creighton,"Lakewood, CA, USA",California,CA,USA,USA,17/03/1981,37,2003
,,,,,,,,,,,,,,,,,,,,,,,,,c7900e6e-e5ea-4670-a7bf-cb097f041b25,ACT,Yuta Watanabe,Yuta,Watanabe,Y.Watanabe,81,205,G-F,SG,12,0,George Washington,"Kagawa,, JPN",,,Japan,JPN,13/10/1994,24,2018
,,,,,,,,,,,,,,,,,,,,,,,,,c8788ad2-89f7-4ec9-a22b-dcaf6190889b,ACT,Jonas Valanciunas,Jonas,Valanciunas,J.Valanciunas,84,265,C,C,17,6,,"Utena,, LTU",,,Lithuania,LTU,06/05/1992,26,2011
,,,,,,,,,,,,,,,,,,,,,,,,,c978afe7-cf22-45fc-8d0f-da8f867eb5ee,NWT,Brandon Clarke,Brandon,Clarke,B.Clarke,80,215,F,PF,,0,Gonzaga,"Vancouver, BC, CAN",British Columbia,BC,Canada,CAN,19/09/1996,22,2019
,,,,,,,,,,,,,,,,,,,,,,,,,daf2ca0c-5a4f-4bab-936d-f49723fd992f,ACT,Ivan Rabb,Ivan,Rabb,I.Rabb,82,220,F,PF,10,1,California,"Oakland, CA, USA",California,CA,USA,USA,04/02/1997,21,2017
,,,,,,,,,,,,,,,,,,,,,,,,,db74c5dd-08bd-41a5-99ba-328e9b18aeb5,ACT,Jae Crowder,Jae,Crowder,J.Crowder,78,235,F,SF,,6,Marquette,"Villa Rica, GA, USA",Georgia,GA,USA,USA,06/07/1990,28,2012
,,,,,,,,,,,,,,,,,,,,,,,,,dd0cee88-72aa-4591-a336-186fc899f3f5,ACT,Tyler Zeller,Tyler,Zeller,T.Zeller,84,259,C,C,45,6,North Carolina,"Visalia, CA, USA",California,CA,USA,USA,17/01/1990,28,2012
,,,,,,,,,,,,,,,,,,,,,,,,,ffa9a64f-d624-4033-bd23-59dcfd805175,ACT,Grayson Allen,Grayson,Allen,G.Allen,77,198,G,SG,,0,Duke,"Jacksonville, FL, USA",Florida,FL,USA,USA,08/10/1995,23,2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://feed.elasticstats.com/schema/basketball/team-v2.0.xsd,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,Heat,Miami,MIA,Miami Heat,1988,1610612748,American Airlines Arena,19600,Miami,FL,Florida,USA,league,4353138d-4c22-4396-95d8-5f587d2df25c,NBA,NBA,25073f54-13db-426c-a414-d1226380fb10,Erik Spoelstra,Erik,Spoelstra,Head Coach,11,1787,0e6ddc9f-4a7b-4d48-8033-998103edfb32,ACT,Justise Winslow,Justise,Winslow,J.Winslow,79,225,F,SF,20,3,Duke,"Houston, TX, USA",Texas,TX,USA,USA,26/03/1996,22,2015
,,,,,,,,,,,,,,conference,3960cfac-7361-4b30-bc25-8d393de6f62f,EASTERN CONFERENCE,EASTERN,,,,,,,,11c303dc-540c-4090-8e0c-76c2fb2c125a,ACT,Bam Adebayo,Bam,Adebayo,B.Adebayo,82,255,C-F,C,13,1,Kentucky,"Newark, NJ, USA",New Jersey,NJ,USA,USA,18/07/1997,21,2017
,,,,,,,,,,,,,,division,54dc7348-c1d2-40d8-88b3-c4c0138e085d,Southeast,SOUTHEAST,,,,,,,,18d35316-9f40-408c-abcc-ab49e06ef8e8,ACT,Duncan Robinson,Duncan,Robinson,D.Robinson,80,210,F,SF,,0,Michigan,"New Castle, NH, USA",New Hampshire,NH,USA,USA,22/04/1994,24,2018
,,,,,,,,,,,,,,,,,,,,,,,,,1bf4b5c7-e31d-4c22-9d89-7b909e3cb43c,ACT,Dion Waiters,Dion,Waiters,D.Waiters,76,215,G,SG,11,6,Syracuse,"Philadelphia, PA, USA",Pennsylvania,PA,USA,USA,10/12/1991,26,2012
,,,,,,,,,,,,,,,,,,,,,,,,,1f0687ca-c8f2-4c71-8306-8a18cbf6cc60,ACT,James Johnson,James,Johnson,J.Johnson,80,240,F,PF,16,9,Wake Forest,"Cheyenne, WY, USA",Wyoming,WY,USA,USA,20/02/1987,31,2009
,,,,,,,,,,,,,,,,,,,,,,,,,2038ebc0-a35b-4979-9fd6-15c72c435101,ACT,Dwyane Wade,Dwyane,Wade,D.Wade,76,220,G,SG,3,15,Marquette,"Chicago, IL, USA",Illinois,IL,USA,USA,17/01/1982,36,2003
,,,,,,,,,,,,,,,,,,,,,,,,,3b8024e6-5872-4ceb-b675-415715527776,ACT,Hassan Whiteside,Hassan,Whiteside,H.Whiteside,84,265,C,C,21,6,Marshall,"Gastonia, NC, USA",North Carolina,NC,USA,USA,13/06/1989,29,2010
,,,,,,,,,,,,,,,,,,,,,,,,,48442a5d-c00e-472d-8aed-73c032018db2,ACT,Yante Maten,Yante,Maten,Y.Maten,80,240,F,PF,0,0,Georgia,"Pontiac, MI, USA",Michigan,MI,USA,USA,14/08/1996,22,2018
,,,,,,,,,,,,,,,,,,,,,,,,,4cbbd39c-bece-43a6-80a7-fcd4e72a9e03,ACT,Ryan Anderson,Ryan,Anderson,R.Anderson,82,240,F,PF,31,10,California,"Sacramento, CA, USA",California,CA,USA,USA,06/05/1988,30,2008
,,,,,,,,,,,,,,,,,,,,,,,,,54cf6e06-9172-44b8-8d3b-ea1b6926553d,ACT,Derrick Jones Jr.,Derrick,Jones Jr.,D.Jones,79,200,F-G,SF,5,2,Nevada-Las Vegas,"Chester, PA, USA",Pennsylvania,PA,USA,USA,15/02/1997,21,2016
,,,,,,,,,,,,,,,,,,,,,,,,,77dc9e11-c422-4c1b-9545-0f487095891e,NWT,KZ Okpala,KZ,Okpala,K.Okpala,80,216,F,SF,,0,Stanford,"Anaheim, CA, USA",California,CA,USA,USA,28/04/1999,19,2019
,,,,,,,,,,,,,,,,,,,,,,,,,8bd80771-843f-4d7f-a4e7-b4d4f6c4e7c6,NWT,Tyler Herro,Tyler,Herro,T.Herro,77,194,G,SG,,0,Kentucky,"Greenfield, WI, USA",Wisconsin,WI,USA,USA,20/01/2000,18,2019
,,,,,,,,,,,,,,,,,,,,,,,,,8e288d6e-50b8-404b-812b-823ae5bab61f,ACT,Kelly Olynyk,Kelly,Olynyk,K.Olynyk,84,240,F,PF,9,5,Gonzaga,"Toronto, ON, CAN",Ontario,ON,Canada,CAN,19/04/1991,27,2013
,,,,,,,,,,,,,,,,,,,,,,,,,d63b17e9-59a5-44e0-9bf9-4ad454052b10,ACT,Kendrick Nunn,Kendrick,Nunn,K.Nunn,75,193,G,SG,,0,Oakland University (MI),"Chicago, IL, USA",Illinois,IL,USA,USA,03/08/1995,23,2018
,,,,,,,,,,,,,,,,,,,,,,,,,ed343fa6-397c-4456-9f3f-63efee6706b5,ACT,Udonis Haslem,Udonis,Haslem,U.Haslem,80,235,F,PF,40,15,Florida,"Miami, FL, USA",Florida,FL,USA,USA,09/06/1980,38,2002
,,,,,,,,,,,,,,,,,,,,,,,,,ef11cca9-6605-44e8-943e-193c7b821465,ACT,Josh Richardson,Josh,Richardson,J.Richardson,78,200,F,SF,0,3,Tennessee,"Edmond, OK, USA",Oklahoma,OK,USA,USA,15/09/1993,25,2015
,,,,,,,,,,,,,,,,,,,,,,,,,fea7b92a-0124-4775-8747-e4828f0dab8b,ACT,Goran Dragic,Goran,Dragic,G.Dragic,75,190,G,PG,7,10,,"Ljubljana,, SVN",,,Slovenia,SVN,06/05/1986,32,2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://feed.elasticstats.com/schema/basketball/team-v2.0.xsd,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,Bucks,Milwaukee,MIL,Milwaukee Bucks,1968,1610612749,Fiserv Forum,17500,Milwaukee,WI,Wisconsin,USA,league,4353138d-4c22-4396-95d8-5f587d2df25c,NBA,NBA,6c9c23f1-d87d-4aca-8414-3d86b0b3993e,Mike Budenholzer,Mike,Budenholzer,Head Coach,2,1371,005948cb-f744-4928-bf7f-d26076717c99,ACT,Tim Frazier,Tim,Frazier,T.Frazier,73,170,G,PG,12,4,Penn State,"Houston, TX, USA",Texas,TX,USA,USA,01/11/1990,27,2014
,,,,,,,,,,,,,,conference,3960cfac-7361-4b30-bc25-8d393de6f62f,EASTERN CONFERENCE,EASTERN,,,,,,,,298852ca-299d-4cb9-a9e5-6ac909582f78,ACT,Pat Connaughton,Pat,Connaughton,P.Connaughton,76,209,G-F,SG,24,3,Notre Dame,"Arlington, MA, USA",Massachussets,MA,USA,USA,06/01/1993,25,2015
,,,,,,,,,,,,,,division,f3aaf23a-1ceb-46ef-8fef-9403692e801b,Central,CENTRAL,,,,,,,,2c04ab46-c23c-4df8-a748-15f0e35e4e8b,ACT,Sterling Brown,Sterling,Brown,S.Brown,78,232,G,SG,23,1,Southern Methodist,"Maywood, IL, USA",Illinois,IL,USA,USA,10/02/1995,23,2017
,,,,,,,,,,,,,,,,,,,,,,,,,4aafa7e4-d271-42d2-8979-bdefcd221d30,ACT,Pau Gasol,Pau,Gasol,P.Gasol,84,250,C-F,C,17,17,,"Barcelona,, ESP",,,Spain,ESP,06/07/1980,38,2001
,,,,,,,,,,,,,,,,,,,,,,,,,4c362eee-6474-40ea-b1b4-d8f917f95175,ACT,Khris Middleton,Khris,Middleton,K.Middleton,80,222,F-G,SF,22,6,Texas A&M,"Charleston, SC, USA",South Carolina,SC,USA,USA,12/08/1991,27,2012
,,,,,,,,,,,,,,,,,,,,,,,,,6c60282d-165a-4cba-8e5a-4f2d9d4c5905,ACT,Giannis Antetokounmpo,Giannis,Antetokounmpo,G.Antetokounmpo,83,242,F,SF,34,5,,"Athens,, GRC",,,Greece,GRC,06/12/1994,24,2013
,,,,,,,,,,,,,,,,,,,,,,,,,6e566165-6674-4306-9994-470f60720a2c,ACT,George Hill,George,Hill,G.Hill,75,188,G,PG,3,10,Indiana Purdue-Indianapolis,"Indianapolis, IN, USA",Indiana,IN,USA,USA,04/05/1986,32,2008
,,,,,,,,,,,,,,,,,,,,,,,,,8cee3c73-f765-4000-882d-0c6d0b8acbe3,ACT,Eric Bledsoe,Eric,Bledsoe,E.Bledsoe,73,205,G,PG,6,8,Kentucky,"Birmingham, AL, USA",Alabama,AL,USA,USA,09/12/1989,28,2010
,,,,,,,,,,,,,,,,,,,,,,,,,91ef3b61-97a2-4b07-981a-c4228713fd1f,ACT,D.J. Wilson,D.J.,Wilson,D.Wilson,82,231,F,PF,5,1,Michigan,"Mount Shasta, CA, USA",California,CA,USA,USA,19/02/1996,22,2017
,,,,,,,,,,,,,,,,,,,,,,,,,9cfad453-b323-43dc-a066-6cd0a21745ad,ACT,Donte DiVincenzo,Donte,DiVincenzo,D.DiVincenzo,76,203,G,SG,9,0,Villanova,"Newark, DE, USA",,,USA,USA,31/01/1997,21,2018
,,,,,,,,,,,,,,,,,,,,,,,,,a519659f-7cc0-40ee-8c49-1bb0b9ca5b13,ACT,Ersan Ilyasova,Ersan,Ilyasova,E.Ilyasova,82,235,F,PF,77,10,,"Eskisehir,, TUR",,,Turkey,TUR,15/05/1987,31,2005
,,,,,,,,,,,,,,,,,,,,,,,,,c179fb5c-9845-4e37-aef7-6e00d97548eb,ACT,Brook Lopez,Brook,Lopez,B.Lopez,84,270,C,C,11,10,Stanford,"North Hollywood, CA, USA",California,CA,USA,USA,01/04/1988,30,2008
,,,,,,,,,,,,,,,,,,,,,,,,,ca6e9e9a-3d47-422d-bc1e-2dcf6deba5ca,ACT,Nikola Mirotic,Nikola,Mirotic,N.Mirotic,82,250,F,PF,41,4,,"Titograd,, MNE",,,Montenegro,MNE,11/02/1991,27,2011
,,,,,,,,,,,,,,,,,,,,,,,,,ee9ddf70-f50d-49b0-846c-f83719b095d8,ACT,Jon Leuer,Jon,Leuer,J.Leuer,82,228,F,PF,30,7,Wisconsin,"Long Lake, MN, USA",Minnesota,MN,USA,USA,14/05/1989,29,2011
,,,,,,,,,,,,,,,,,,,,,,,,,f2067702-7e5c-487f-b5b7-74986aeb7dd6,ACT,Bonzie Colson,Bonzie,Colson,B.Colson,78,225,F,SF,50,0,Notre Dame,"Washington, DC, USA",District of Columbia,DC,USA,USA,12/01/1996,22,2018
,,,,,,,,,,,,,,,,,,,,,,,,,f7134fc8-b298-41fd-933d-d0c4a5d8f6ac,ACT,Malcolm Brogdon,Malcolm,Brogdon,M.Brogdon,77,229,G,SG,13,2,Virginia,"Atlanta, GA, USA",Georgia,GA,USA,USA,11/12/1992,25,2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://feed.elasticstats.com/schema/basketball/team-v2.0.xsd,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,Timberwolves,Minnesota,MIN,Minnesota Timberwolves,1989,1610612750,Target Center,19356,Minneapolis,MN,Minnesota,USA,league,4353138d-4c22-4396-95d8-5f587d2df25c,NBA,NBA,0c9db4bc-580d-4e5c-8c0c-d573992ddb80,Ryan Saunders,Ryan,Saunders,Head Coach,1,,0e04a935-33a2-4426-84a7-41b39854a57a,ACT,Cameron Reynolds,Cameron,Reynolds,C.Reynolds,80,225,G-F,SG,13,0,Tulane,"Pearland, TX, USA",Texas,TX,USA,USA,07/02/1995,23,2018
,,,,,,,,,,,,,,conference,7fe7e212-de01-4f8f-a31d-b9f0a95731e3,WESTERN CONFERENCE,WESTERN,,,,,,,,1938fb4b-347a-43fd-ba41-1abdb9540699,ACT,Josh Okogie,Josh,Okogie,J.Okogie,76,212,G,SG,20,0,Georgia Tech,"Lagos,, NGA",,,Nigeria,NGA,01/09/1998,20,2018
,,,,,,,,,,,,,,division,12bf14ba-eb16-4c6f-8275-e801b6947c1e,Northwest,NORTHWEST,,,,,,,,1d65b7a8-19f1-4d28-8293-a8ad7fc0dbc2,ACT,Mitch Creek,Mitchell,Creek,M.Creek,78,225,F,SF,55,0,,"Horsham,, AUS",,,Australia,AUS,27/04/1992,26,2014
,,,,,,,,,,,,,,,,,,,,,,,,,33a91bda-9f4d-4f80-97d8-9bc574f6afc2,ACT,Anthony Tolliver,Anthony,Tolliver,A.Tolliver,80,250,F,PF,43,10,Creighton,"Springfield, MO, USA",Missouri,MO,USA,USA,01/06/1985,33,2007
,,,,,,,,,,,,,,,,,,,,,,,,,3e512d9e-ff9c-4f23-a4fd-a88128ee3af2,ACT,Robert Covington,Robert,Covington,R.Covington,81,225,F,SF,33,5,Tennessee State,"Bellwood, IL, USA",Illinois,IL,USA,USA,14/12/1990,28,2013
,,,,,,,,,,,,,,,,,,,,,,,,,48341095-ae5a-4d61-bcc8-1b0ceed870b2,ACT,Derrick Rose,Derrick,Rose,D.Rose,75,200,G,PG,25,9,Memphis,"Chicago, IL, USA",Illinois,IL,USA,USA,04/10/1988,30,2008
,,,,,,,,,,,,,,,,,,,,,,,,,48a26195-2be6-4c2d-ba55-81c8126e9774,NWT,Jarrett Culver,Jarrett,Culver,J.Culver,79,195,G-F,SG,,0,Texas Tech,"Lubbock, TX, USA",Texas,TX,USA,USA,20/02/1999,19,2019
,,,,,,,,,,,,,,,,,,,,,,,,,5176c4c0-b451-4122-81e9-7d5dc9502de5,ACT,Luol Deng,Luol,Deng,L.Deng,81,237,F,SF,9,14,Duke,"Wau,, SSD",,,South Sudan,SSD,16/04/1985,33,2004
,,,,,,,,,,,,,,,,,,,,,,,,,6e16fada-c4ba-42af-ab1d-aca511a6c684,NWT,Jaylen Nowell,Jaylen,Nowell,J.Nowell,76,200,G,SG,,0,Washington,"Seattle, WA, USA",Washington,WA,USA,USA,09/07/1999,19,2019
,,,,,,,,,,,,,,,,,,,,,,,,,77c425f0-0fce-4fab-bd1e-c915c8fb5bc7,ACT,Andrew Wiggins,Andrew,Wiggins,A.Wiggins,80,194,F,SF,22,4,Kansas,"Toronto, ON, CAN",Ontario,ON,Canada,CAN,23/02/1995,23,2014
,,,,,,,,,,,,,,,,,,,,,,,,,92ec1ed2-95f7-45da-a923-71fd541d6cdb,ACT,C.J. Williams,C.J.,Williams,C.Williams,77,226,G,SG,12,1,North Carolina State,"Fayetteville, NC, USA",North Carolina,NC,USA,USA,06/02/1990,28,2012
,,,,,,,,,,,,,,,,,,,,,,,,,9c8dc8ee-6207-48d5-81ee-f362f5e17f9b,ACT,Taj Gibson,Taj,Gibson,T.Gibson,81,232,F,PF,67,9,Southern California,"Brooklyn, NY, USA",New York,NY,USA,USA,24/06/1985,33,2009
,,,,,,,,,,,,,,,,,,,,,,,,,9cf99a61-6b51-4aed-8940-0480dc512b36,ACT,Jeff Teague,Jeff,Teague,J.Teague,74,195,G,PG,0,9,Wake Forest,"Indianapolis, IN, USA",Indiana,IN,USA,USA,10/06/1988,30,2009
,,,,,,,,,,,,,,,,,,,,,,,,,ab532a66-9314-4d57-ade7-bb54a70c65ad,ACT,Karl-Anthony Towns,Karl-Anthony,Towns,K.Towns,84,248,C-F,C,32,3,Kentucky,"Piscataway, NJ, USA",New Jersey,NJ,USA,USA,15/11/1995,22,2015
,,,,,,,,,,,,,,,,,,,,,,,,,af3416bc-38fb-46ca-9b03-72a88d7fda35,ACT,Keita Bates-Diop,Keita,Bates-Diop,K.Bates-Diop,81,229,F,SF,31,0,Ohio State,"Normal, IL, USA",Illinois,IL,USA,USA,23/01/1996,22,2018
,,,,,,,,,,,,,,,,,,,,,,,,,cbc0a3b2-985e-4484-9cb6-6891337b18b7,ACT,Tyus Jones,Tyus,Jones,T.Jones,74,196,G,PG,1,3,Duke,"Apple Valley, MN, USA",Minnesota,MN,USA,USA,10/05/1996,22,2015
,,,,,,,,,,,,,,,,,,,,,,,,,f0277044-0e4f-42f3-93ae-50257a474eed,ACT,Jared Terrell,Jared,Terrell,J.Terrell,75,227,G,SG,3,0,Rhode Island,"Weymouth, MA, USA",Massachussetts,MA,USA,USA,10/02/1995,23,2018
,,,,,,,,,,,,,,,,,,,,,,,,,f444ee53-e3b3-4899-923e-a27369ce7e59,ACT,Jerryd Bayless,Jerryd,Bayless,J.Bayless,75,200,G,PG,8,10,Arizona,"Phoenix, AZ, USA",Arizona,AZ,USA,USA,20/08/1988,30,2008
,,,,,,,,,,,,,,,,,,,,,,,,,fd9448f0-99a2-4169-addf-235e14acf9f9,ACT,Gorgui Dieng,Gorgui,Dieng,G.Dieng,83,252,C,C,5,5,Louisville,"Kebemer,, SEN",,,Senegal,SEN,18/01/1990,28,2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
